"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:2lMAvcsf4Bwmq01jQTve4F","Dream A Little Dream Of Me","spotify:artist:0FNGM4tBuvFyljyFx5sR3O","Anita Harris","spotify:album:5KVI6UtL3AXTMFoKudKS8A","The Essential Anita Harris","spotify:artist:0FNGM4tBuvFyljyFx5sR3O","Anita Harris","2003-01-01","https://i.scdn.co/image/ab67616d0000b27308cf955cc7f37e9baae4a6cd","1","11","180613","https://p.scdn.co/mp3-preview/8865ab3a32c6df2365672f64b4a2f12e16468546?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBDKT0200013","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:0TjLUm3LK0JX91uVPu6lLH","C'mon Marianne","spotify:artist:1NB6ttNPDxR31H2nH7a6b6","Grapefruit","spotify:album:1ZsstbIuBT3M5cUODIt0dC","Yesterday's Sunshine: The Complete 1967-1968 London Sessions","spotify:artist:1NB6ttNPDxR31H2nH7a6b6","Grapefruit","2016-05-20","https://i.scdn.co/image/ab67616d0000b2731fd6b8d4ac9a81cf8c4035a3","1","14","157760","https://p.scdn.co/mp3-preview/29c69794748df997cf5339d4c5c1a9f47e016322?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","GBBLY1601146","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:3cOWCcBKwiwUs5PCYirwMI","Dream A Little Dream Of Me","spotify:artist:5jX7X3kRkfJTRqAdT7RcHk","Cass Elliot","spotify:album:7hYaYaLQaqZxmSuFOXInok","Dream A Little Dream","spotify:artist:5jX7X3kRkfJTRqAdT7RcHk","Cass Elliot","1968-10-19","https://i.scdn.co/image/ab67616d0000b27388cad1831fd30db7f0f1c473","1","1","221373","https://p.scdn.co/mp3-preview/a02697c608cbb41722cc98704c7c2879da5828da?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","USUM70500328","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:6wiwgeRS5x3Q72BBNsGJ7g","Jesamine","spotify:artist:0ZuFWCnwkLTK7Yf8k7VkkZ","The Casuals","spotify:album:4mpr2UFCElReNialVUOTC6","True Mellow 3 CD Set","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2006-01-01","https://i.scdn.co/image/ab67616d0000b273270ff10b123aaee25c84f071","2","15","215786","https://p.scdn.co/mp3-preview/69af396e93fcb124eb402c3ce3221244f27c59eb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBF076821500","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:1jOm212j1oXsejpgcKSqup","Laurel And Hardy","spotify:artist:0l7TxYWNUtEgWocjz8IaOt","The Equals","spotify:album:5FElYPmRnizOccEUTAj65J","The Equals - All the Hits Plus More","spotify:artist:0l7TxYWNUtEgWocjz8IaOt","The Equals","2010-10-25","https://i.scdn.co/image/ab67616d0000b2739d276bb63a9d468b5fe857a1","1","5","140893","https://p.scdn.co/mp3-preview/00041ed8d4bc5be337720a7ff0d2b1aa7b98b6a0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBHQC0505704","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:20n3ks0A7aXF7d0iJo6WVD","Yesterday's Dreams","spotify:artist:7fIvjotigTGWqjIz6EP1i4","Four Tops","spotify:album:2it2Pa7WxOVyGiXP73ctM0","The Ultimate Collection: Four Tops","spotify:artist:7fIvjotigTGWqjIz6EP1i4","Four Tops","1997-01-01","https://i.scdn.co/image/ab67616d0000b27326a15b50daacda177348b874","1","25","176800","https://p.scdn.co/mp3-preview/781fd119a14ad046af09605ab817813b99ad5cbd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USMO16884660","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:6Zktep7eO5Y4SmU1xtPBo4","Little Arrows","spotify:artist:7lgv8OCexyuvGs3Xn2O7n2","Leapy Lee","spotify:album:6i2GJAeb5qz4Ifu7JR1wJE","True Love (3 CD Set)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2006-01-01","https://i.scdn.co/image/ab67616d0000b27350c51f8ccc4d04a22e6b72be","1","16","175213","","false","0","USMC16849020","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:7tUML0TTO9ztj0kgpUVlv9","Ice In the Sun","spotify:artist:4gIdjgLlvgEOz7MexDZzpM","Status Quo","spotify:album:5rhIQsdkWfK0s8eFlnql2g","Picturesque Matchstickable Messages from the Status Quo","spotify:artist:4gIdjgLlvgEOz7MexDZzpM","Status Quo","1968","https://i.scdn.co/image/ab67616d0000b27377fe694dfdeaafc63a82dc2a","2","3","132093","https://p.scdn.co/mp3-preview/2f905706ffae8b61716127d3b6ff9215d567d6c9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAJE0423250","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:3bWGaqVeYKMlLss40mPgNn","Hello, I Love You","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","spotify:album:0qZTwrunzX3LG45PvRghmh","Waiting for the Sun","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","1968-07-03","https://i.scdn.co/image/ab67616d0000b273d848096c6318e3317771721d","1","1","133200","https://p.scdn.co/mp3-preview/f65b82c50de715ac92cd7cd5a47cf5a476922401?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USEE19900744","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:48oT10cTda4pZUlYfqxlPR","Classical Gas","spotify:artist:1XgVoPT2Va5L64LFzskVBW","Mason Williams","spotify:album:6ZQGfFKq01ui5TFhdWLi07","Rhino Hi-Five: Mason Williams","spotify:artist:1XgVoPT2Va5L64LFzskVBW","Mason Williams","2005-10-18","https://i.scdn.co/image/ab67616d0000b27360a1688a1dfd131f2a90f47b","1","1","184066","https://p.scdn.co/mp3-preview/828f5658b91b7e297dce86e4fc29c5b84d87132c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USWB10100645","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:6kni0aRaJX8NNu63sfKTmr","Woman, Woman","spotify:artist:4asCC4oxQcDzFXhCth2SgQ","Gary Puckett & The Union Gap","spotify:album:15Oqj9h8TSkGsoOKDKjsqA","Young Girl: The Best Of Gary Puckett & The Union Gap","spotify:artist:4asCC4oxQcDzFXhCth2SgQ","Gary Puckett & The Union Gap","2004-04-26","https://i.scdn.co/image/ab67616d0000b273004dcd74f13a40f050de0e03","1","1","196000","https://p.scdn.co/mp3-preview/165ade8074f403eaeff86fc68d3eeadeafba7a5d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","USSM10402354","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:2LI9xc0zQ2qtxvHsXNa2FT","When the Sun Comes Shining Thru'","spotify:artist:5x9DWz6SpEVu9NgL8aktm2","Long John Baldry","spotify:album:7AoCZVDZGRPRABLOsjMBUj","Let the Heartaches Begin","spotify:artist:5x9DWz6SpEVu9NgL8aktm2","Long John Baldry","2006","https://i.scdn.co/image/ab67616d0000b2737f094604c47979d1de641cb9","1","14","208600","https://p.scdn.co/mp3-preview/1c38fb51022c197e0fe348c160d58f1148590302?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAJE6800176","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:4rtzb3pKfzbmgTzhKRHuyS","I Live For The Sun","spotify:artist:0Wt8hmgHtXUgwsLg5NpMZv","Vanity Fare","spotify:album:3u4K06hpRTbx5SBHGbMlGa","Best Of","spotify:artist:0Wt8hmgHtXUgwsLg5NpMZv","Vanity Fare","2011-04-29","https://i.scdn.co/image/ab67616d0000b2733809476c03d67e43b40ee1a4","1","2","148080","https://p.scdn.co/mp3-preview/b371370ac941dc2da4dc4e3c388556509f14f9bf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DED460400050","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:3H7sv3Krffn15BufUuXzf3","Hey Jude - Remastered 2015","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:5ju5Ouzan3QwXqQt1Tihbh","1 (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","2000-11-13","https://i.scdn.co/image/ab67616d0000b27319377f120c3607bb1a90c106","1","21","425653","https://p.scdn.co/mp3-preview/23e1c07032f2754d88ef03104c0b18092b60b396?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBUM71505902","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:4FQqi9Qr79nlYQT1azOpoO","One Inch Rock","spotify:artist:3dBVyJ7JuOMt4GE9607Qin","T. Rex","spotify:album:1JrYuD1zu4k9s4xrVsTjsq","T. Rex (Deluxe Edition)","spotify:artist:3dBVyJ7JuOMt4GE9607Qin","T. Rex","1970-12-18","https://i.scdn.co/image/ab67616d0000b273f0aa0e54080203234afddd70","1","10","145493","https://p.scdn.co/mp3-preview/a661d1ccdcaba5059d67fabfbf44fc7543870e8c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBCHM6800068","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:65s3UxqWYHm5oWw7LjAMrE","Those Were The Days","spotify:artist:5pBljwfwnohfSNDXixEYHm","Mary Hopkin","spotify:album:1zLlVkU17SO4opUcaCO6OY","20th Century Rocks: 60's Pop - Those Were The Days","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2001-07-01","https://i.scdn.co/image/ab67616d0000b2734488f549fc71e5f26a80faf6","1","18","296653","https://p.scdn.co/mp3-preview/7f77cb253f09d6c57f42edaae3fd8a1dceed9fe2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USDEI7704266","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:5QVG54k0Eck6PlvZoKOtIv","I'm a Midnight Mover","spotify:artist:0N5PyKJzS3M1XNlaCL7bbE","Wilson Pickett","spotify:album:1tXKFPGHTVOAWjahKxacXH","The Very Best of Wilson Pickett","spotify:artist:0N5PyKJzS3M1XNlaCL7bbE","Wilson Pickett","1993-04-13","https://i.scdn.co/image/ab67616d0000b273931d4c44dfc470e08b07a132","1","14","146053","https://p.scdn.co/mp3-preview/aa8fa93b4120fba0ea6fcdeacd4f3690aad19a83?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","USAT29902216","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:1dNKP52PUpygLEYBgVgJCg","A Day Without Love","spotify:artist:7aXDGr3cUBmH2Kx1yBC7Ux","Love Affair","spotify:album:2BX02XIupm6Sw7cdaT7gVX","The Everlasting Love Affair","spotify:artist:7aXDGr3cUBmH2Kx1yBC7Ux","Love Affair","1968-03-04","https://i.scdn.co/image/ab67616d0000b273d4218ae9ecae02a4f8fbd9d0","1","9","194573","https://p.scdn.co/mp3-preview/6600183e27b10f9f0bc2b4918edb0618363c5603?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","GBBBN6802002","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:7nqYsOdNMvGtq5wCKKOLJc","Red Red Wine","spotify:artist:3bflLnRrSv2lbgQHyhFP7l","Jimmy James & The Vagabonds","spotify:album:2cFcdsHhUc1g4SADi51qxO","Sock It to 'Em J.J. - The Soul Years","spotify:artist:3bflLnRrSv2lbgQHyhFP7l","Jimmy James & The Vagabonds","2003","https://i.scdn.co/image/ab67616d0000b27362543c424eb9b5a59020b203","2","6","175266","https://p.scdn.co/mp3-preview/bbab464ff57cd16329d0b9ff6a3f55ddc89102f8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAJE6800058","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:5c3SBfvWYFtf5FQiNkg6FV","The Good, The Bad and The Ugly","spotify:artist:5g64xp3hpxoCXRJkNd5tmE","Hugo Montenegro & His Orchestra","spotify:album:0hKE6opt70NgTTvD9HJYhg","Music From ""A Fistful Of Dollars"", ""For A Few Dollars More"", ""The Good, The Bad And The Ugly""","spotify:artist:0JBc7Jztn7EdEVjyMCN6Wi","Hugo Montenegro","1995-05-23","https://i.scdn.co/image/ab67616d0000b273bb09fe2cba6731b1a108265e","1","1","165400","https://p.scdn.co/mp3-preview/7167af2483f7b78751c9e2b604e0aad11bd8cfb9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","USRC16701597","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:0sDqo9UPzPUtu9wEkI3zRB","The Weight - Remastered","spotify:artist:4vpDg7Y7fU982Ds30zawDA","The Band","spotify:album:0nuPXgAXAfPmz9AW1PPrlk","Music From Big Pink (Expanded Edition)","spotify:artist:4vpDg7Y7fU982Ds30zawDA","The Band","1968-07-01","https://i.scdn.co/image/ab67616d0000b2732988e1e2b301c38f756bf004","1","5","278626","https://p.scdn.co/mp3-preview/6080cc872d9a51c72705530a985d2ce9394c390d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USCA20000789","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:2ASmaStgapdDGpCF5V6hk9","My Little Lady - 1968 Recording","spotify:artist:2VL8sLEJ6lHEwocjc1pN9w","The Tremeloes","spotify:album:7p6isJIBCCIzsif3zUxBnH","Here Comes My Baby - The Ultimate Collection","spotify:artist:2VL8sLEJ6lHEwocjc1pN9w","The Tremeloes","2004","https://i.scdn.co/image/ab67616d0000b27353ea0d4080d4b3e4c7f4d615","2","8","163706","https://p.scdn.co/mp3-preview/08252001382d050ef7ded76f0c5f06538c7dfb91?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAJE0401467","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:2wWdwNwfYiI7bSCGYtq0Un","Light My Fire","spotify:artist:7K78lVZ8XzkjfRSI7570FF","José Feliciano","spotify:album:4BppvR0nLDQ3uh3b3NCu2R","Mis Favoritas","spotify:artist:7K78lVZ8XzkjfRSI7570FF","José Feliciano","2011-09-05","https://i.scdn.co/image/ab67616d0000b273f46832a71f85b950436d87b3","1","14","215133","https://p.scdn.co/mp3-preview/685e6befbf8a44f09a1b76c5528c973ef81a8d6a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","USRC19405069","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:6bHHQF4llnqF1zNyPWBmbB","Les Bicyclettes de Belsize","spotify:artist:17XXKfRBMCWvLrqGoNkJXm","Engelbert Humperdinck","spotify:album:2iTBNF5cz6e49blj6p41D2","Engelbert Humperdinck - The Greatest Hits And More","spotify:artist:17XXKfRBMCWvLrqGoNkJXm","Engelbert Humperdinck","2007-01-01","https://i.scdn.co/image/ab67616d0000b27379f5683c0dd4515ae9624ab1","1","7","190133","https://p.scdn.co/mp3-preview/5843bdf6039433e4653562009523acb3a5c713ad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","GBF076800390","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:6D2AUrZCFdWmm91Z62kjfn","Marianne","spotify:artist:2nvKpWcP8etYTq4JrRiUiy","Cliff Richard","spotify:album:5rBLufvQdXkIsw7RObbgk5","The Hits In Between","spotify:artist:2nvKpWcP8etYTq4JrRiUiy","Cliff Richard","1998","https://i.scdn.co/image/ab67616d0000b273259162f1ac7b816f5c21336d","1","14","198826","https://p.scdn.co/mp3-preview/0f2faacb14dcb2254ee23dca9651c3554a53e78f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","GBAYE6800088","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:5Ikht1f8LAeR0Z8yE3H8QI","Heartache","spotify:artist:0JDkhL4rjiPNEp92jAgJnS","Roy Orbison","spotify:album:7syhGEee5ix7QofKpyMZnI","The Singles Collection (1965-1973)","spotify:artist:0JDkhL4rjiPNEp92jAgJnS","Roy Orbison","1989-01-01","https://i.scdn.co/image/ab67616d0000b273eb1b19ff2d36841a834308eb","1","12","194160","https://p.scdn.co/mp3-preview/827dbdfa04e44e9ce42c55f6ce088d2762b26e89?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","USF068926090","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:6QZgQX1Lgt5oCIg2R0iz9M","Only One Woman","spotify:artist:6eCH4aJpareoxz3EjKqHjK","The Marbles","spotify:album:3vtz3bQkZQ9lQ881fn6nBJ","100 60s","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2012-01-01","https://i.scdn.co/image/ab67616d0000b2737f4bc581ff51a0882de77508","5","10","162700","https://p.scdn.co/mp3-preview/d3de65dfc0c40871fa370132cbbe2ca70f9317ca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","NLF056890020","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:4M1imagdz80FbcE62yTbnb","Listen to Me","spotify:artist:6waa8mKu91GjzD4NlONlNJ","The Hollies","spotify:album:5ourevL93kFzjWH6lIyT42","20 Golden Greats","spotify:artist:6waa8mKu91GjzD4NlONlNJ","The Hollies","1978-07-01","https://i.scdn.co/image/ab67616d0000b273759620a4e1348ace16d6c682","1","4","159533","https://p.scdn.co/mp3-preview/0a9932834cb35834aa4d1fdf5b6436d158dcd66d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBGYU6800004","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:6Ndauo9gCxNjTfklsFYS7b","You're All I Need To Get By","spotify:artist:3koiLjNrgRTNbOwViDipeA, spotify:artist:75jNCko3SnEMI5gwGqrbb8","Marvin Gaye, Tammi Terrell","spotify:album:1i1HqvvJk7zGpNDygYlXQd","You're All I Need","spotify:artist:3koiLjNrgRTNbOwViDipeA, spotify:artist:75jNCko3SnEMI5gwGqrbb8","Marvin Gaye, Tammi Terrell","1968-01-01","https://i.scdn.co/image/ab67616d0000b273df5efb734e08c8acdbf9634f","1","3","173866","https://p.scdn.co/mp3-preview/0d2fbdf2eda903d7af744a7969b9eac43354efd8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USMO19582695","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:7JoQCYsMaLmjcknAoZY43E","With A Little Help From My Friends","spotify:artist:3pFCERyEiP5xeN2EsPXhjI","Joe Cocker","spotify:album:4KyVtmoxJNXO46sR7sjuPf","The Anthology","spotify:artist:3pFCERyEiP5xeN2EsPXhjI","Joe Cocker","1999-08-17","https://i.scdn.co/image/ab67616d0000b2731054d7db984ee7a046cfcafc","1","8","312200","https://p.scdn.co/mp3-preview/8a89af249b414004d86bcbda00c7931436faa37d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USAM16800382","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:30J8PziMkdPX8ELBszPIwY","The Wreck Of The ""Antoinette""","spotify:artist:3tKmZgJAXrog8SnYpzWSbe","Dave Dee\, Dozy\, Beaky\, Mick & Tich","spotify:album:388CbROsj5it5G327B9oJ0","The Very Best Of","spotify:artist:3tKmZgJAXrog8SnYpzWSbe","Dave Dee\, Dozy\, Beaky\, Mick & Tich","2008-01-01","https://i.scdn.co/image/ab67616d0000b273d36a21f411626eaaea8788e3","1","9","187440","https://p.scdn.co/mp3-preview/5a6666d8ddd1d7585e1389f7977dcc0e5f3f0d7e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBF086800429","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:5WcqafKWUQnMKbC0wBUwV0","My World","spotify:artist:1Y1TejITFKfUcRhSxVQpLN","Cupid's Inspiration","spotify:album:2gVw0obWTEfhUDWPLgIC1Z","Beat Boom Classics","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2011-06-20","https://i.scdn.co/image/ab67616d0000b27318c647bdaa0c1840fb86c78d","1","6","167492","https://p.scdn.co/mp3-preview/55d67ecd2a55d1f5ac9aa3e2b6932bf9d250a9ba?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBJUT1010921","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:6GbtYclO9NzN0NLFLmlB7A","M'Lady","spotify:artist:5m8H6zSadhu1j9Yi04VLqD","Sly & The Family Stone","spotify:album:2fWTszgtsvzlCwCdb3Tpru","Life","spotify:artist:5m8H6zSadhu1j9Yi04VLqD","Sly & The Family Stone","1968-09","https://i.scdn.co/image/ab67616d0000b2732d027bcb1d7ab653e8c1b6d8","1","10","166106","https://p.scdn.co/mp3-preview/e74229eb730a5aa1edc78ae286e0cae8350957a9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","USSM19901655","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:2BcvvHttiZRvguFM4hR398","Sunshine Of Your Love","spotify:artist:74oJ4qxwOZvX6oSsu1DGnw","Cream","spotify:album:4SMNUQCyTvlO4vFEdXXG45","Disraeli Gears (Remastered)","spotify:artist:74oJ4qxwOZvX6oSsu1DGnw","Cream","1967-11-02","https://i.scdn.co/image/ab67616d0000b2739f68634169de36a93f28c5ea","1","2","250000","https://p.scdn.co/mp3-preview/e860117e795dc984f43d781541e932c16676f986?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","GBA076700020","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:6sfzGjWzSeepFANzm8KuQg","I Want You To Be My Baby","spotify:artist:1q2Kk9h9z2RAOMtYmH37XW","Billie Davis","spotify:album:7HRnywQzWkc0t7gBOyolGR","Las 50 Mejores Canciones De Los 50 Y 60","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2015-08-14","https://i.scdn.co/image/ab67616d0000b273d14a9b4f965d78bbf715a93a","1","7","159040","https://p.scdn.co/mp3-preview/8e991626490e6187887135e9584a01926ff03842?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","GBF076820720","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:1Z8S5TXjff1RayuQobQSoA","Breakin' Down the Walls of Heartache","spotify:artist:2OdFnMboST0HkARtF02pw4","The Bandwagon","spotify:album:2FGNBUQg1waoqyML0TjL5X","The Soul Jukebox, Vol. 2","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2015-03-12","https://i.scdn.co/image/ab67616d0000b2736c1c1fe89c3eb1af6971c004","1","3","155852","https://p.scdn.co/mp3-preview/ef635dd2deeeb5cef21d0d726a02959f560adfc0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","FR2X41571279","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:4aQthqqaX2pL5uSb7xAojO","Rudi's in Love","spotify:artist:00BFvyeTQePw93rIavfNw2","Locomotive","spotify:album:4ThbPOaSGQqqsn5FRKBX5i","This Is... 1968","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2008-08-11","https://i.scdn.co/image/ab67616d0000b273867ad01de22eed133dca5ad9","1","18","194213","","false","0","GBAYE6800135","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:25MNMuaD4EfXeEPqzJ236F","Ain't Got No - I Got Life - Single Version","spotify:artist:7G1GBhoKtEPnP86X2PvEYO","Nina Simone","spotify:album:1ZRMX4V4gDAJzRmwUfjMYg","'Nuff Said (Expanded Edition)","spotify:artist:7G1GBhoKtEPnP86X2PvEYO","Nina Simone","1968","https://i.scdn.co/image/ab67616d0000b273f0596142a9796e4709e9a4ba","1","15","176080","https://p.scdn.co/mp3-preview/c2e9c20a828ae32bcb07b5f3a49a6f9cd81b5ab3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","USRC11100684","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:7mJUqJhHYjNFH0mUrk5UIv","Do What You Gotta Do","spotify:artist:7G1GBhoKtEPnP86X2PvEYO","Nina Simone","spotify:album:0sqzU3SZ8lBQMYQB6VFyf1","The Very Best Of","spotify:artist:7G1GBhoKtEPnP86X2PvEYO","Nina Simone","2008-09-19","https://i.scdn.co/image/ab67616d0000b273c6ec95800ca3497ee46d0ccc","1","11","214933","https://p.scdn.co/mp3-preview/21f1355e9c2bf603d38b159e19517f7d56df5d7f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","USRC16807319","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:1t4ay4ixXd8YthFfyQhjWr","You'll Never Walk Alone","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","spotify:album:7N1t7WzloZyMj95jk6CSCt","How Great Thou Art","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","1967-02-01","https://i.scdn.co/image/ab67616d0000b27344d592382acae5ef6f8ea14d","1","15","163413","https://p.scdn.co/mp3-preview/7bffacee563fa79265c6b047a1e917b697ba019d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","USRC19808689","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:2sZIclzhHlH8tzf7wry9hK","Harper Valley P.T.A.","spotify:artist:3MIwMeYV8vmgQFbbRiJTp2","Jeannie C. Riley","spotify:album:43obe0SQxjP4aFRyyj3QRg","Harper Valley P.T.A. (The Plantation Recordings 1968-70)","spotify:artist:3MIwMeYV8vmgQFbbRiJTp2","Jeannie C. Riley","2013-09-30","https://i.scdn.co/image/ab67616d0000b273b547cd753b67701cfef801d9","1","1","194400","https://p.scdn.co/mp3-preview/cd79de1cdcb7fadfef147305a6ffd177adc683c9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","GBAWA9872381","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:1HZrJD19fAEQnTtJCJRvrX","This Old Heart Of Mine (Is Weak For You) - Single Version / Mono","spotify:artist:53QzNeFpzAaXYnrDBbDrIp","The Isley Brothers","spotify:album:0vgqklr9YgakrFDIwWqBnB","Early Classics","spotify:artist:53QzNeFpzAaXYnrDBbDrIp","The Isley Brothers","1996-01-01","https://i.scdn.co/image/ab67616d0000b273272fbe3931c8f587742b2b50","1","1","171733","https://p.scdn.co/mp3-preview/6e2a0fb8f0ffa7cdb13a1c65cc8ca92507ad6c40?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","USMO16600488","spotify:user:yjwstn","2025-02-19T10:20:20Z"
"spotify:track:6z9XVXX8AXxVunhocuLTMe","Eloise","spotify:artist:5JJxBX97vBHW7KMsBqIJre","Barry Ryan","spotify:album:3rMoGkbaR5AQSifBcqvyOg","The Very Best Of Barry Ryan","spotify:artist:5JJxBX97vBHW7KMsBqIJre","Barry Ryan","1992-01-01","https://i.scdn.co/image/ab67616d0000b273ec892df826353cfe3727ef53","1","1","345173","https://p.scdn.co/mp3-preview/fad382eac298f47f8f24c8135f464ae8479862e2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","DEF066918180","spotify:user:yjwstn","2025-02-19T10:20:20Z"
