Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0vOAN45nUNSqRIWPTOSDsJ,"It Gets Funkier","Mit Peck","Vulfpeck",2012-02-02,291885,35,captainlufthansa,2023-04-14T13:27:41Z,"funk rock","Vulf Records",0.506,0.947,8,-9.717,1,0.0629,0.218,0.883,0.117,0.607,176.35,4
2eNKE4PW5uL0pIfGNw01SV,"It Gets Funkier IV","Hill Climber","Vulfpeck,Louis Cole",2018-12-07,196162,36,captainlufthansa,2023-04-21T21:13:26Z,"funk rock","Vulf Records",0.684,0.95,1,-9.473,1,0.124,0.0324,0.879,0.11,0.325,125.475,4
7lRcgHSDeMptAKbUXaJFxq,"Captain Hook (feat. Baby Theo, Bootsy Collins & Mushy Kay)","Mr Finish Line","Vulfpeck,Baby Theo,Bootsy Collins,Mushy Kay",2017-11-07,160550,25,captainlufthansa,2023-06-11T23:35:03Z,"funk rock","Vulf Records",0.753,0.455,7,-9.589,1,0.421,0.175,0.000384,0.62,0.771,97.699,4
2D3UoXaFRyCP9trM5LtWQ5,"Simple Step","Schvitz","Vulfpeck,Antwaun Stanley",2022-12-30,165722,45,captainlufthansa,2023-09-06T22:12:19Z,"funk rock","Vulf Records",0.812,0.601,1,-9.627,1,0.045,0.0257,0.000077,0.104,0.928,119.824,4
608uL3XBV8f2MHKNgm32Y3,"Disco Ulysses (Instrumental)","Hill Climber","Vulfpeck",2018-12-07,231084,50,captainlufthansa,2023-09-19T15:59:07Z,"funk rock","Vulf Records",0.74,0.707,8,-10.464,0,0.0539,0.0422,0.886,0.0909,0.969,133.715,4
7wjgs9diPEKZ02k2azwVW6,"Tomboy","Mit Peck","Vulfpeck",2012-02-02,218094,22,captainlufthansa,2023-10-06T01:20:45Z,"funk rock","Vulf Records",0.721,0.778,10,-11.72,1,0.0506,0.0948,0.851,0.15,0.786,116.019,4
6tOgeTNf9Zvts2JXwXFeQZ,"Running Away (feat. Joey Dosik, David T. Walker & James Gadson)","Mr Finish Line","Vulfpeck,Joey Dosik,David T. Walker,James Gadson",2017-11-07,272251,37,captainlufthansa,2023-10-07T04:00:23Z,"funk rock,retro soul,jazz blues","Vulf Records",0.59,0.508,10,-9.255,0,0.145,0.0518,0.000106,0.115,0.385,81.578,4
69rFDYwypeey2F9cDEL3da,"3 on E","The Joy of Music, The Job of Real Estate","Vulfpeck,Antwaun Stanley",2020-10-23,177791,44,captainlufthansa,2023-10-09T14:15:52Z,"funk rock","Vulf Records",0.782,0.825,11,-8.605,0,0.0436,0.0428,0.378,0.1,0.917,98.273,4
3uFp6gGgNMtSEmzx1cHTG4,"Half of the Way","Hill Climber","Vulfpeck,Theo Katzman",2018-12-07,196905,37,captainlufthansa,2023-10-11T16:12:34Z,"funk rock,retro soul","Vulf Records",0.689,0.73,2,-6.387,1,0.0766,0.0407,0,0.085,0.727,107.196,4
6Aoo9CtYY2q0jEt4GMDJUK,"A Walk to Remember","Vollmilch","Vulfpeck",2012-12-20,305073,34,captainlufthansa,2023-10-11T18:54:03Z,"funk rock","Vulf Records",0.594,0.585,7,-10.594,1,0.0339,0.337,0.79,0.105,0.554,106.151,4
3r1lIgVqHRYp5NmLmFL0BR,"In Heaven","Schvitz","Vulfpeck,Antwaun Stanley",2022-12-30,216095,44,captainlufthansa,2023-10-25T18:00:47Z,"funk rock","Vulf Records",0.914,0.361,8,-11.247,1,0.0989,0.694,0,0.136,0.837,116.306,4
